trade_id,scenario_id,flow_class,reference_status,policy,notional_quote_micro,upfront_fee_quote_micro,retained_fee_quote_micro,rebate_quote_micro,lp_protection_quote_micro,adverse_selection_proxy_quote_micro,lp_net_after_proxy_quote_micro,settlement_status,rejected_reference_attempts,expired_settlements,reactive_callbacks,modeled_callback_gas_budget
0x6566ceb9bf926af3b73d1a4cfc1d9c544daad797b552103740ace3133801b231,inventory_improving_flow,inventory_improving,valid,fixed,3839000000,11517000,11517000,0,0,0,11517000,not_required,0,0,0,0
0x6566ceb9bf926af3b73d1a4cfc1d9c544daad797b552103740ace3133801b231,inventory_improving_flow,inventory_improving,valid,volatility,3839000000,16868566,16868566,0,0,0,16868566,not_required,0,0,0,0
0x6566ceb9bf926af3b73d1a4cfc1d9c544daad797b552103740ace3133801b231,inventory_improving_flow,inventory_improving,valid,markout,3839000000,30712000,11517000,19195000,0,0,11517000,settled,0,0,2,800000
0x4c27cf63da8cb8d357dab59cd68812f5b810b17cd061575a1849ee6372f1fe14,inventory_improving_flow,inventory_improving,valid,fixed,3935000000,11805000,11805000,0,0,0,11805000,not_required,0,0,0,0
0x4c27cf63da8cb8d357dab59cd68812f5b810b17cd061575a1849ee6372f1fe14,inventory_improving_flow,inventory_improving,valid,volatility,3935000000,15637690,15637690,0,0,0,15637690,not_required,0,0,0,0
0x4c27cf63da8cb8d357dab59cd68812f5b810b17cd061575a1849ee6372f1fe14,inventory_improving_flow,inventory_improving,valid,markout,3935000000,31480000,11805000,19675000,0,0,11805000,settled,0,0,2,800000
0x718eeea31733e2238d1720b113f2a8ccc3d3db559cd5929a852350a83196b4ae,inventory_improving_flow,inventory_improving,valid,fixed,694000000,2082000,2082000,0,0,0,2082000,not_required,0,0,0,0
0x718eeea31733e2238d1720b113f2a8ccc3d3db559cd5929a852350a83196b4ae,inventory_improving_flow,inventory_improving,valid,volatility,694000000,2987670,2987670,0,0,0,2987670,not_required,0,0,0,0
0x718eeea31733e2238d1720b113f2a8ccc3d3db559cd5929a852350a83196b4ae,inventory_improving_flow,inventory_improving,valid,markout,694000000,5552000,2082000,3470000,0,0,2082000,settled,0,0,2,800000
0x8a12ea52d82fa7b0e0c84c7e6e23f0a78147c6cfa295df5b32663d3190004e55,inventory_improving_flow,inventory_improving,valid,fixed,2085000000,6255000,6255000,0,0,0,6255000,not_required,0,0,0,0
0x8a12ea52d82fa7b0e0c84c7e6e23f0a78147c6cfa295df5b32663d3190004e55,inventory_improving_flow,inventory_improving,valid,volatility,2085000000,8740320,8740320,0,0,0,8740320,not_required,0,0,0,0
0x8a12ea52d82fa7b0e0c84c7e6e23f0a78147c6cfa295df5b32663d3190004e55,inventory_improving_flow,inventory_improving,valid,markout,2085000000,16680000,6255000,10425000,0,0,6255000,settled,0,0,2,800000
0xd2279d13f8a33176e8a29a338a8e764c4f7f444ae4b16318f76431d4bd4f9a5a,inventory_improving_flow,inventory_improving,valid,fixed,1266000000,3798000,3798000,0,0,0,3798000,not_required,0,0,0,0
0xd2279d13f8a33176e8a29a338a8e764c4f7f444ae4b16318f76431d4bd4f9a5a,inventory_improving_flow,inventory_improving,valid,volatility,1266000000,5624838,5624838,0,0,0,5624838,not_required,0,0,0,0
0xd2279d13f8a33176e8a29a338a8e764c4f7f444ae4b16318f76431d4bd4f9a5a,inventory_improving_flow,inventory_improving,valid,markout,1266000000,10128000,3798000,6330000,0,0,3798000,settled,0,0,2,800000
0xd0d9f91f0fd65017d9a06ea5602458647af1b23875ce4e1a3cfd76b795fd9496,inventory_improving_flow,inventory_improving,valid,fixed,1642000000,4926000,4926000,0,0,0,4926000,not_required,0,0,0,0
0xd0d9f91f0fd65017d9a06ea5602458647af1b23875ce4e1a3cfd76b795fd9496,inventory_improving_flow,inventory_improving,valid,volatility,1642000000,6701002,6701002,0,0,0,6701002,not_required,0,0,0,0
0xd0d9f91f0fd65017d9a06ea5602458647af1b23875ce4e1a3cfd76b795fd9496,inventory_improving_flow,inventory_improving,valid,markout,1642000000,13136000,4926000,8210000,0,0,4926000,settled,0,0,2,800000
0xf6a7793c4c6b071268ca6a86126ca9a09110e6f64c6b025de5bd0e8ce9496f5b,inventory_improving_flow,inventory_improving,valid,fixed,1918000000,5754000,5754000,0,0,0,5754000,not_required,0,0,0,0
0xf6a7793c4c6b071268ca6a86126ca9a09110e6f64c6b025de5bd0e8ce9496f5b,inventory_improving_flow,inventory_improving,valid,volatility,1918000000,7771736,7771736,0,0,0,7771736,not_required,0,0,0,0
0xf6a7793c4c6b071268ca6a86126ca9a09110e6f64c6b025de5bd0e8ce9496f5b,inventory_improving_flow,inventory_improving,valid,markout,1918000000,15344000,5754000,9590000,0,0,5754000,settled,0,0,2,800000
0x4a6faba0be69f10b4a4d370a20f282d7a755d918fe17ee0f39fe9b2e5dd84fb2,inventory_improving_flow,inventory_improving,valid,fixed,2702000000,8106000,8106000,0,0,0,8106000,not_required,0,0,0,0
0x4a6faba0be69f10b4a4d370a20f282d7a755d918fe17ee0f39fe9b2e5dd84fb2,inventory_improving_flow,inventory_improving,valid,volatility,2702000000,9962274,9962274,0,0,0,9962274,not_required,0,0,0,0
0x4a6faba0be69f10b4a4d370a20f282d7a755d918fe17ee0f39fe9b2e5dd84fb2,inventory_improving_flow,inventory_improving,valid,markout,2702000000,21616000,8106000,13510000,0,0,8106000,settled,0,0,2,800000
0xc83d9728e12d6983ae5f55883b78a836763b28e12f7975a8098b7257260972bd,inventory_improving_flow,inventory_improving,valid,fixed,379000000,1137000,1137000,0,0,0,1137000,not_required,0,0,0,0
0xc83d9728e12d6983ae5f55883b78a836763b28e12f7975a8098b7257260972bd,inventory_improving_flow,inventory_improving,valid,volatility,379000000,1465593,1465593,0,0,0,1465593,not_required,0,0,0,0
0xc83d9728e12d6983ae5f55883b78a836763b28e12f7975a8098b7257260972bd,inventory_improving_flow,inventory_improving,valid,markout,379000000,3032000,1137000,1895000,0,0,1137000,settled,0,0,2,800000
0x162cbe0b6b85b9610f6d85c752d601b3d88d3c3317d6d8e4769091628fe3ed09,inventory_improving_flow,inventory_improving,valid,fixed,2201000000,6603000,6603000,0,0,0,6603000,not_required,0,0,0,0
0x162cbe0b6b85b9610f6d85c752d601b3d88d3c3317d6d8e4769091628fe3ed09,inventory_improving_flow,inventory_improving,valid,volatility,2201000000,9741626,9741626,0,0,0,9741626,not_required,0,0,0,0
0x162cbe0b6b85b9610f6d85c752d601b3d88d3c3317d6d8e4769091628fe3ed09,inventory_improving_flow,inventory_improving,valid,markout,2201000000,17608000,6603000,11005000,0,0,6603000,settled,0,0,2,800000
0x3154084074aac9371112c36c9dcbb76515bb8de1934e623d9251cc65787d148c,inventory_improving_flow,inventory_improving,valid,fixed,1766000000,5298000,5298000,0,0,0,5298000,not_required,0,0,0,0
0x3154084074aac9371112c36c9dcbb76515bb8de1934e623d9251cc65787d148c,inventory_improving_flow,inventory_improving,valid,volatility,1766000000,6883868,6883868,0,0,0,6883868,not_required,0,0,0,0
0x3154084074aac9371112c36c9dcbb76515bb8de1934e623d9251cc65787d148c,inventory_improving_flow,inventory_improving,valid,markout,1766000000,14128000,5298000,8830000,0,0,5298000,settled,0,0,2,800000
0x52baaf4a0ea37432fbbc446a2c48bb1e9e1e702e4fcddf49fc51f8f082f46902,inventory_improving_flow,inventory_improving,valid,fixed,956000000,2868000,2868000,0,0,0,2868000,not_required,0,0,0,0
0x52baaf4a0ea37432fbbc446a2c48bb1e9e1e702e4fcddf49fc51f8f082f46902,inventory_improving_flow,inventory_improving,valid,volatility,956000000,4215960,4215960,0,0,0,4215960,not_required,0,0,0,0
0x52baaf4a0ea37432fbbc446a2c48bb1e9e1e702e4fcddf49fc51f8f082f46902,inventory_improving_flow,inventory_improving,valid,markout,956000000,7648000,2868000,4780000,0,0,2868000,settled,0,0,2,800000
0x672a283267a5fb63e8c8482d22d46364936f84acfe89db3bbd885d0dba18270d,inventory_improving_flow,inventory_improving,valid,fixed,613000000,1839000,1839000,0,0,0,1839000,not_required,0,0,0,0
0x672a283267a5fb63e8c8482d22d46364936f84acfe89db3bbd885d0dba18270d,inventory_improving_flow,inventory_improving,valid,volatility,613000000,2461195,2461195,0,0,0,2461195,not_required,0,0,0,0
0x672a283267a5fb63e8c8482d22d46364936f84acfe89db3bbd885d0dba18270d,inventory_improving_flow,inventory_improving,valid,markout,613000000,4904000,1839000,3065000,0,0,1839000,settled,0,0,2,800000
0xb738f136dc591c1387d0409023fbdd1cbeda206ec8319c95e0f4e5caec764f79,inventory_improving_flow,inventory_improving,valid,fixed,3652000000,10956000,10956000,0,0,0,10956000,not_required,0,0,0,0
0xb738f136dc591c1387d0409023fbdd1cbeda206ec8319c95e0f4e5caec764f79,inventory_improving_flow,inventory_improving,valid,volatility,3652000000,14429052,14429052,0,0,0,14429052,not_required,0,0,0,0
0xb738f136dc591c1387d0409023fbdd1cbeda206ec8319c95e0f4e5caec764f79,inventory_improving_flow,inventory_improving,valid,markout,3652000000,29216000,10956000,18260000,0,0,10956000,settled,0,0,2,800000
0x18fe4a51b8b8511bd7c3bead1cf7ad5843c9e39087ed7fcab71630f397220d48,inventory_improving_flow,inventory_improving,valid,fixed,4654000000,13962000,13962000,0,0,0,13962000,not_required,0,0,0,0
0x18fe4a51b8b8511bd7c3bead1cf7ad5843c9e39087ed7fcab71630f397220d48,inventory_improving_flow,inventory_improving,valid,volatility,4654000000,19840002,19840002,0,0,0,19840002,not_required,0,0,0,0
0x18fe4a51b8b8511bd7c3bead1cf7ad5843c9e39087ed7fcab71630f397220d48,inventory_improving_flow,inventory_improving,valid,markout,4654000000,37232000,13962000,23270000,0,0,13962000,settled,0,0,2,800000
0x16b5efe3e72b9fcac65222b59f2a9fb9af4eb66c9f6a83a37fc676a6c3986ff5,inventory_improving_flow,inventory_improving,valid,fixed,1253000000,3759000,3759000,0,0,0,3759000,not_required,0,0,0,0
0x16b5efe3e72b9fcac65222b59f2a9fb9af4eb66c9f6a83a37fc676a6c3986ff5,inventory_improving_flow,inventory_improving,valid,volatility,1253000000,4817785,4817785,0,0,0,4817785,not_required,0,0,0,0
0x16b5efe3e72b9fcac65222b59f2a9fb9af4eb66c9f6a83a37fc676a6c3986ff5,inventory_improving_flow,inventory_improving,valid,markout,1253000000,10024000,3759000,6265000,0,0,3759000,settled,0,0,2,800000
0xc5a116f61509d1e5f4049475c0e2afa20fdc1bd4e711014af66399c4d5aeddac,inventory_improving_flow,inventory_improving,valid,fixed,2641000000,7923000,7923000,0,0,0,7923000,not_required,0,0,0,0
0xc5a116f61509d1e5f4049475c0e2afa20fdc1bd4e711014af66399c4d5aeddac,inventory_improving_flow,inventory_improving,valid,volatility,2641000000,10122953,10122953,0,0,0,10122953,not_required,0,0,0,0
0xc5a116f61509d1e5f4049475c0e2afa20fdc1bd4e711014af66399c4d5aeddac,inventory_improving_flow,inventory_improving,valid,markout,2641000000,21128000,7923000,13205000,0,0,7923000,settled,0,0,2,800000
0xe43e1a16a03bafa1fb189ee05bfb4c8b900fff4262de2ce5c2cca1b27b7715e4,inventory_improving_flow,inventory_improving,valid,fixed,3173000000,9519000,9519000,0,0,0,9519000,not_required,0,0,0,0
0xe43e1a16a03bafa1fb189ee05bfb4c8b900fff4262de2ce5c2cca1b27b7715e4,inventory_improving_flow,inventory_improving,valid,volatility,3173000000,11768657,11768657,0,0,0,11768657,not_required,0,0,0,0
0xe43e1a16a03bafa1fb189ee05bfb4c8b900fff4262de2ce5c2cca1b27b7715e4,inventory_improving_flow,inventory_improving,valid,markout,3173000000,25384000,9519000,15865000,0,0,9519000,settled,0,0,2,800000
0x0ec857884fea3d14fa2c7fb1ee6dd47c60bac2ac851e292e086a125e72c24516,inventory_improving_flow,inventory_improving,valid,fixed,4613000000,13839000,13839000,0,0,0,13839000,not_required,0,0,0,0
0x0ec857884fea3d14fa2c7fb1ee6dd47c60bac2ac851e292e086a125e72c24516,inventory_improving_flow,inventory_improving,valid,volatility,4613000000,17783115,17783115,0,0,0,17783115,not_required,0,0,0,0
0x0ec857884fea3d14fa2c7fb1ee6dd47c60bac2ac851e292e086a125e72c24516,inventory_improving_flow,inventory_improving,valid,markout,4613000000,36904000,13839000,23065000,0,0,13839000,settled,0,0,2,800000
0x41817c7de7efec1086817a409de41e55aec080813e904c39c16fcea3873f514e,inventory_improving_flow,inventory_improving,valid,fixed,4940000000,14820000,14820000,0,0,0,14820000,not_required,0,0,0,0
0x41817c7de7efec1086817a409de41e55aec080813e904c39c16fcea3873f514e,inventory_improving_flow,inventory_improving,valid,volatility,4940000000,21558160,21558160,0,0,0,21558160,not_required,0,0,0,0
0x41817c7de7efec1086817a409de41e55aec080813e904c39c16fcea3873f514e,inventory_improving_flow,inventory_improving,valid,markout,4940000000,39520000,14820000,24700000,0,0,14820000,settled,0,0,2,800000
0xf34e3ada2209b38dac6e02e1a105d7b3a303d683d0f0e35b1c8170733147a59b,mixed_low_volatility,benign,valid,fixed,4744000000,14232000,14232000,0,0,0,14232000,not_required,0,0,0,0
0xf34e3ada2209b38dac6e02e1a105d7b3a303d683d0f0e35b1c8170733147a59b,mixed_low_volatility,benign,valid,volatility,4744000000,16494888,16494888,0,0,0,16494888,not_required,0,0,0,0
0xf34e3ada2209b38dac6e02e1a105d7b3a303d683d0f0e35b1c8170733147a59b,mixed_low_volatility,benign,valid,markout,4744000000,37952000,15313632,22638368,1081632,0,15313632,settled,0,0,2,800000
0xe756b5160ef51d58b80c20ca189089012b9bc62222177fd10fc90b224769cb5d,mixed_low_volatility,informed,valid,fixed,1243000000,3729000,3729000,0,0,4543165,-814165,not_required,0,0,0,0
0xe756b5160ef51d58b80c20ca189089012b9bc62222177fd10fc90b224769cb5d,mixed_low_volatility,informed,valid,volatility,1243000000,5123646,5123646,0,0,4543165,580481,not_required,0,0,0,0
0xe756b5160ef51d58b80c20ca189089012b9bc62222177fd10fc90b224769cb5d,mixed_low_volatility,informed,valid,markout,1243000000,9944000,9944000,0,6215000,4543165,5400835,settled,0,0,2,800000
0x4798e6286bf6577da52fe3331111f1eb493c8f359685d2c961aa80c9cee7fe8b,mixed_low_volatility,benign,valid,fixed,3459000000,10377000,10377000,0,0,781734,9595266,not_required,0,0,0,0
0x4798e6286bf6577da52fe3331111f1eb493c8f359685d2c961aa80c9cee7fe8b,mixed_low_volatility,benign,valid,volatility,3459000000,12040779,12040779,0,0,781734,11259045,not_required,0,0,0,0
0x4798e6286bf6577da52fe3331111f1eb493c8f359685d2c961aa80c9cee7fe8b,mixed_low_volatility,benign,valid,markout,3459000000,27672000,15086428,12585572,4709428,781734,14304694,settled,0,0,2,800000
0x7a0b0875114970d54970a82cea693a82b5f8e3e6fdcb58498354d3c80c9c9382,mixed_low_volatility,benign,valid,fixed,2028000000,6084000,6084000,0,0,1419600,4664400,not_required,0,0,0,0
0x7a0b0875114970d54970a82cea693a82b5f8e3e6fdcb58498354d3c80c9c9382,mixed_low_volatility,benign,valid,volatility,2028000000,8120112,8120112,0,0,1419600,6700512,not_required,0,0,0,0
0x7a0b0875114970d54970a82cea693a82b5f8e3e6fdcb58498354d3c80c9c9382,mixed_low_volatility,benign,valid,markout,2028000000,16224000,10383360,5840640,4299360,1419600,8963760,settled,0,0,2,800000
0x1d9b4f395d56844dde539606d067df40c92a3804faffe4a57ee8be3d1e79f38b,mixed_low_volatility,benign,valid,fixed,4046000000,12138000,12138000,0,0,0,12138000,not_required,0,0,0,0
0x1d9b4f395d56844dde539606d067df40c92a3804faffe4a57ee8be3d1e79f38b,mixed_low_volatility,benign,valid,volatility,4046000000,14905464,14905464,0,0,0,14905464,not_required,0,0,0,0
0x1d9b4f395d56844dde539606d067df40c92a3804faffe4a57ee8be3d1e79f38b,mixed_low_volatility,benign,valid,markout,4046000000,32368000,14646520,17721480,2508520,0,14646520,settled,0,0,2,800000
0x3c1feb3fd81e2744a47d478dac70e8a84e1c976d692d9d95353bbdcbffad9d36,mixed_low_volatility,benign,valid,fixed,718000000,2154000,2154000,0,0,0,2154000,not_required,0,0,0,0
0x3c1feb3fd81e2744a47d478dac70e8a84e1c976d692d9d95353bbdcbffad9d36,mixed_low_volatility,benign,valid,volatility,718000000,2665216,2665216,0,0,0,2665216,not_required,0,0,0,0
0x3c1feb3fd81e2744a47d478dac70e8a84e1c976d692d9d95353bbdcbffad9d36,mixed_low_volatility,benign,valid,markout,718000000,5744000,2458432,3285568,304432,0,2458432,settled,0,0,2,800000
0x3b10b6fd084549bef64663bcbd56391d75bc2ed918d736c38871e94e26d63f68,mixed_low_volatility,benign,valid,fixed,2086000000,6258000,6258000,0,0,0,6258000,not_required,0,0,0,0
0x3b10b6fd084549bef64663bcbd56391d75bc2ed918d736c38871e94e26d63f68,mixed_low_volatility,benign,valid,volatility,2086000000,7943488,7943488,0,0,0,7943488,not_required,0,0,0,0
0x3b10b6fd084549bef64663bcbd56391d75bc2ed918d736c38871e94e26d63f68,mixed_low_volatility,benign,valid,markout,2086000000,16688000,7880908,8807092,1622908,0,7880908,settled,0,0,2,800000
0xa08a663725feddf1f39f1f921022eec92c02be57273a494e90f6ba77b1956456,mixed_low_volatility,benign,valid,fixed,3932000000,11796000,11796000,0,0,1332948,10463052,not_required,0,0,0,0
0xa08a663725feddf1f39f1f921022eec92c02be57273a494e90f6ba77b1956456,mixed_low_volatility,benign,valid,volatility,3932000000,15016308,15016308,0,0,1332948,13683360,not_required,0,0,0,0
0xa08a663725feddf1f39f1f921022eec92c02be57273a494e90f6ba77b1956456,mixed_low_volatility,benign,valid,markout,3932000000,31456000,17859144,13596856,6063144,1332948,16526196,settled,0,0,2,800000
0xcfe884467d3c2becf8f438699f8bce4de517eaf3640803f8d755246530ffb8e8,mixed_low_volatility,informed,valid,fixed,4826000000,14478000,14478000,0,0,12460732,2017268,not_required,0,0,0,0
0xcfe884467d3c2becf8f438699f8bce4de517eaf3640803f8d755246530ffb8e8,mixed_low_volatility,informed,valid,volatility,4826000000,17894808,17894808,0,0,12460732,5434076,not_required,0,0,0,0
0xcfe884467d3c2becf8f438699f8bce4de517eaf3640803f8d755246530ffb8e8,mixed_low_volatility,informed,valid,markout,4826000000,38608000,38608000,0,24130000,12460732,26147268,settled,0,0,2,800000
0xf176476e88aac4734f7fa24b0d02a7e1fba88134d393c59475707236ecf583b6,mixed_low_volatility,inventory_improving,valid,fixed,3277000000,9831000,9831000,0,0,0,9831000,not_required,0,0,0,0
0xf176476e88aac4734f7fa24b0d02a7e1fba88134d393c59475707236ecf583b6,mixed_low_volatility,inventory_improving,valid,volatility,3277000000,12724591,12724591,0,0,0,12724591,not_required,0,0,0,0
0xf176476e88aac4734f7fa24b0d02a7e1fba88134d393c59475707236ecf583b6,mixed_low_volatility,inventory_improving,valid,markout,3277000000,26216000,9831000,16385000,0,0,9831000,settled,0,0,2,800000
0xe6bbc9a355065dfb489c1e7d487efd27f14fa07ed454f71596f114e5d75f894b,mixed_low_volatility,informed,valid,fixed,2471000000,7413000,7413000,0,0,10692017,-3279017,not_required,0,0,0,0
0xe6bbc9a355065dfb489c1e7d487efd27f14fa07ed454f71596f114e5d75f894b,mixed_low_volatility,informed,valid,volatility,2471000000,9486169,9486169,0,0,10692017,-1205848,not_required,0,0,0,0
0xe6bbc9a355065dfb489c1e7d487efd27f14fa07ed454f71596f114e5d75f894b,mixed_low_volatility,informed,valid,markout,2471000000,19768000,19768000,0,12355000,10692017,9075983,settled,0,0,2,800000
0x23412ccb507d2ff9f84f3cb078961840a79d3e686ac360b4dab3b663ad352a1f,mixed_low_volatility,informed,valid,fixed,3973000000,11919000,11919000,0,0,15347699,-3428699,not_required,0,0,0,0
0x23412ccb507d2ff9f84f3cb078961840a79d3e686ac360b4dab3b663ad352a1f,mixed_low_volatility,informed,valid,volatility,3973000000,15447024,15447024,0,0,15347699,99325,not_required,0,0,0,0
0x23412ccb507d2ff9f84f3cb078961840a79d3e686ac360b4dab3b663ad352a1f,mixed_low_volatility,informed,valid,markout,3973000000,31784000,31784000,0,19865000,15347699,16436301,settled,0,0,2,800000
0xc83ddaa12c7626c22be0fb69f6ff4e3266204b96431e40c3504e2e5690551c3b,mixed_low_volatility,informed,valid,fixed,3102000000,9306000,9306000,0,0,12408000,-3102000,not_required,0,0,0,0
0xc83ddaa12c7626c22be0fb69f6ff4e3266204b96431e40c3504e2e5690551c3b,mixed_low_volatility,informed,valid,volatility,3102000000,11641806,11641806,0,0,12408000,-766194,not_required,0,0,0,0
0xc83ddaa12c7626c22be0fb69f6ff4e3266204b96431e40c3504e2e5690551c3b,mixed_low_volatility,informed,valid,markout,3102000000,24816000,24816000,0,15510000,12408000,12408000,settled,0,0,2,800000
0x1bee56487e5656c664d4ed8c179f0cfecaa7e24d43c16bde59f14a16f6dc20b7,mixed_low_volatility,inventory_improving,valid,fixed,4828000000,14484000,14484000,0,0,0,14484000,not_required,0,0,0,0
0x1bee56487e5656c664d4ed8c179f0cfecaa7e24d43c16bde59f14a16f6dc20b7,mixed_low_volatility,inventory_improving,valid,volatility,4828000000,19249236,19249236,0,0,0,19249236,not_required,0,0,0,0
0x1bee56487e5656c664d4ed8c179f0cfecaa7e24d43c16bde59f14a16f6dc20b7,mixed_low_volatility,inventory_improving,valid,markout,4828000000,38624000,14484000,24140000,0,0,14484000,settled,0,0,2,800000
0x1165f0d7f762b0cf3b2db12e347122bbeed192f5fae23f9f5db2928becaea02a,mixed_low_volatility,benign,valid,fixed,1932000000,5796000,5796000,0,0,0,5796000,not_required,0,0,0,0
0x1165f0d7f762b0cf3b2db12e347122bbeed192f5fae23f9f5db2928becaea02a,mixed_low_volatility,benign,valid,volatility,1932000000,7277844,7277844,0,0,0,7277844,not_required,0,0,0,0
0x1165f0d7f762b0cf3b2db12e347122bbeed192f5fae23f9f5db2928becaea02a,mixed_low_volatility,benign,valid,markout,1932000000,15456000,5796000,9660000,0,0,5796000,settled,0,0,2,800000
0xb1279e74c5a0fc3e0a077c2ad3856f623bbff112b2d5a28d946ce1e77b9c885a,mixed_low_volatility,informed,valid,fixed,924000000,2772000,2772000,0,0,1407252,1364748,not_required,0,0,0,0
0xb1279e74c5a0fc3e0a077c2ad3856f623bbff112b2d5a28d946ce1e77b9c885a,mixed_low_volatility,informed,valid,volatility,924000000,3808728,3808728,0,0,1407252,2401476,not_required,0,0,0,0
0xb1279e74c5a0fc3e0a077c2ad3856f623bbff112b2d5a28d946ce1e77b9c885a,mixed_low_volatility,informed,valid,markout,924000000,7392000,5947326,1444674,3175326,1407252,4540074,settled,0,0,2,800000
0x71c27d60cb8a3b0e830c38db63651647ef0c668d8d02e96f2bdc1d321bc8b4e0,mixed_low_volatility,benign,valid,fixed,4355000000,13065000,13065000,0,0,2216695,10848305,not_required,0,0,0,0
0x71c27d60cb8a3b0e830c38db63651647ef0c668d8d02e96f2bdc1d321bc8b4e0,mixed_low_volatility,benign,valid,volatility,4355000000,15939300,15939300,0,0,2216695,13722605,not_required,0,0,0,0
0x71c27d60cb8a3b0e830c38db63651647ef0c668d8d02e96f2bdc1d321bc8b4e0,mixed_low_volatility,benign,valid,markout,4355000000,34840000,20964970,13875030,7899970,2216695,18748275,settled,0,0,2,800000
0xce158a53cdef5c2a02e4dcbc1bd8478b32272807fa234b2b3d477af12a8d470f,mixed_low_volatility,informed,valid,fixed,4775000000,14325000,14325000,0,0,7444225,6880775,not_required,0,0,0,0
0xce158a53cdef5c2a02e4dcbc1bd8478b32272807fa234b2b3d477af12a8d470f,mixed_low_volatility,informed,valid,volatility,4775000000,18794400,18794400,0,0,7444225,11350175,not_required,0,0,0,0
0xce158a53cdef5c2a02e4dcbc1bd8478b32272807fa234b2b3d477af12a8d470f,mixed_low_volatility,informed,valid,markout,4775000000,38200000,31008850,7191150,16683850,7444225,23564625,settled,0,0,2,800000
0x6661a37ad250c2fb764fc3452eb87aae835a63a3bb1db47d8be8be4f56d28c9c,mixed_low_volatility,benign,valid,fixed,1129000000,3387000,3387000,0,0,32741,3354259,not_required,0,0,0,0
0x6661a37ad250c2fb764fc3452eb87aae835a63a3bb1db47d8be8be4f56d28c9c,mixed_low_volatility,benign,valid,volatility,1129000000,4578095,4578095,0,0,32741,4545354,not_required,0,0,0,0
0x6661a37ad250c2fb764fc3452eb87aae835a63a3bb1db47d8be8be4f56d28c9c,mixed_low_volatility,benign,valid,markout,1129000000,9032000,4567934,4464066,1180934,32741,4535193,settled,0,0,2,800000
0xe81fdaea11b0f390626b447d4537094fa2c76a00e565514f3d65c17bf47f1cd3,mixed_low_volatility,benign,valid,fixed,4992000000,14976000,14976000,0,0,3404544,11571456,not_required,0,0,0,0
0xe81fdaea11b0f390626b447d4537094fa2c76a00e565514f3d65c17bf47f1cd3,mixed_low_volatility,benign,valid,volatility,4992000000,18071040,18071040,0,0,3404544,14666496,not_required,0,0,0,0
0xe81fdaea11b0f390626b447d4537094fa2c76a00e565514f3d65c17bf47f1cd3,mixed_low_volatility,benign,valid,markout,4992000000,39936000,25414272,14521728,10438272,3404544,22009728,settled,0,0,2,800000
0x36c17fdced5fdd58d33dece7972da7dec76b05669a5393afabed320f9a16cef3,mixed_low_volatility,benign,valid,fixed,4898000000,14694000,14694000,0,0,2204100,12489900,not_required,0,0,0,0
0x36c17fdced5fdd58d33dece7972da7dec76b05669a5393afabed320f9a16cef3,mixed_low_volatility,benign,valid,volatility,4898000000,19753634,19753634,0,0,2204100,17549534,not_required,0,0,0,0
0x36c17fdced5fdd58d33dece7972da7dec76b05669a5393afabed320f9a16cef3,mixed_low_volatility,benign,valid,markout,4898000000,39184000,23118560,16065440,8424560,2204100,20914460,settled,0,0,2,800000
0xf8ac1b3cb27b765637963f39c9d2024c0b056fa90c749fc966378cc9c97defd6,mixed_low_volatility,benign,valid,fixed,4432000000,13296000,13296000,0,0,0,13296000,not_required,0,0,0,0
0xf8ac1b3cb27b765637963f39c9d2024c0b056fa90c749fc966378cc9c97defd6,mixed_low_volatility,benign,valid,volatility,4432000000,15986224,15986224,0,0,0,15986224,not_required,0,0,0,0
0xf8ac1b3cb27b765637963f39c9d2024c0b056fa90c749fc966378cc9c97defd6,mixed_low_volatility,benign,valid,markout,4432000000,35456000,13296000,22160000,0,0,13296000,settled,0,0,2,800000
0xed0efd3babda1372593797cc9d78b220ab0ad5a116e6e3e9aabd41e76d33ca30,mixed_low_volatility,inventory_improving,valid,fixed,2958000000,8874000,8874000,0,0,0,8874000,not_required,0,0,0,0
0xed0efd3babda1372593797cc9d78b220ab0ad5a116e6e3e9aabd41e76d33ca30,mixed_low_volatility,inventory_improving,valid,volatility,2958000000,11187156,11187156,0,0,0,11187156,not_required,0,0,0,0
0xed0efd3babda1372593797cc9d78b220ab0ad5a116e6e3e9aabd41e76d33ca30,mixed_low_volatility,inventory_improving,valid,markout,2958000000,23664000,8874000,14790000,0,0,8874000,settled,0,0,2,800000
0xab6c3c98dafb8e6515f10411f36f6f1b722b403d8c5f5772138f3271989d26ea,mixed_low_volatility,informed,valid,fixed,2140000000,6420000,6420000,0,0,3409020,3010980,not_required,0,0,0,0
0xab6c3c98dafb8e6515f10411f36f6f1b722b403d8c5f5772138f3271989d26ea,mixed_low_volatility,informed,valid,volatility,2140000000,7836680,7836680,0,0,3409020,4427660,not_required,0,0,0,0
0xab6c3c98dafb8e6515f10411f36f6f1b722b403d8c5f5772138f3271989d26ea,mixed_low_volatility,informed,valid,markout,2140000000,17120000,14013790,3106210,7593790,3409020,10604770,settled,0,0,2,800000
0x0728f706ebdac19a24793666d499e9945cc580e7d5cf45c41ccbc181152ebc56,mixed_low_volatility,inventory_improving,valid,fixed,3772000000,11316000,11316000,0,0,0,11316000,not_required,0,0,0,0
