block_number,block_hash,transaction_hash,transaction_index,log_index,timestamp,amount0_raw,amount1_raw,sqrt_price_x96,liquidity,tick
19999950,0x3ec7bc9b5564df9d6bb8ac9571c8a215029c40f65564d65399dca2a1962bc02b,0x5408e59197f729983717db370d699f8f8a2f7e3b07d50d83f4aa11ac234601e0,0,2,1717280807,254010179590,-66357474124893700895,1280700286608702083939659378399356,14844784382655527465,193821
19999951,0x6bb1029104ba334959a283ad609ddb04b78323eca93a31c95f29544818058aba,0xf9a67be656352d7a8d8a00d9651be70c6bcdbb386424e384b2223c515a64ae43,9,56,1717280819,-4315179638,1128116543305981996,1280706304473914867974678261974055,14844784382655527465,193821
19999952,0xed91068f71f66ba74e2e26630fea683887c616aacdbc6de848db1a5b83a936f8,0xc8cf921e163935a62b9a621a39e52da6487767bcfd948dfe93bad02d9790caf7,13,144,1717280831,-1876549606,490589293078893612,1280708921490975828692562427796058,14844784382655527465,193821
19999952,0xed91068f71f66ba74e2e26630fea683887c616aacdbc6de848db1a5b83a936f8,0xaff3b65de25da6edad5e9cba576806624f2360fe3840264bae0f6e335f897a8c,15,148,1717280831,100000000000,-26114230647238178921,1280569547115518423278356642490120,14844783339865939932,193819
19999952,0xed91068f71f66ba74e2e26630fea683887c616aacdbc6de848db1a5b83a936f8,0xcdf7b92dec2073336dd3a70d9811b3b5ff765e299558f0b56176648fad7c6a34,21,199,1717280831,-2508647399,655699999811698688,1280573044905280916398779182236053,14844783339865939932,193819
19999952,0xed91068f71f66ba74e2e26630fea683887c616aacdbc6de848db1a5b83a936f8,0xcdf7b92dec2073336dd3a70d9811b3b5ff765e299558f0b56176648fad7c6a34,21,213,1717280831,-1482532619,387499998213832704,1280575111999267659853088325786249,14844783339865939932,193819
19999952,0xed91068f71f66ba74e2e26630fea683887c616aacdbc6de848db1a5b83a936f8,0xa15fecf92bd9c2a4707aeb77eeae01f23a9c48887b7d22da9c49c00563be16c4,33,291,1717280831,-12066354928,3153914746549345337,1280591936356009194751940896121974,14844783339865939932,193819
19999952,0xed91068f71f66ba74e2e26630fea683887c616aacdbc6de848db1a5b83a936f8,0x609912bf5e75071ad2938203178c723f9bd994679435afa39a4fb698ac964ec0,87,347,1717280831,-1180409336,308540908254404553,1280593582247774502833280445219493,14844783339865939932,193819
19999952,0xed91068f71f66ba74e2e26630fea683887c616aacdbc6de848db1a5b83a936f8,0x4e5c435b800e6c5e03e7636239263216ebec192cbad44954fc31459fd9fca7a4,239,830,1717280831,-416566404,108884262729189698,1280594163083918440828042803847708,14844783339865939932,193819
19999953,0xb83722ebaaec8b74b838f6dd4b6c072edbafe5120fc77dbb6648362079c41ceb,0xbd9899b61f8f1f2b3eec5bc3da7afa3d7d917af7edb45a1f70dcc7a76a4f0e2c,8,86,1717280843,-2063723820,539428170626482778,1280597040629035658380513519947081,14844783339865939932,193819
19999953,0xb83722ebaaec8b74b838f6dd4b6c072edbafe5120fc77dbb6648362079c41ceb,0xa3cc557cd03bda626dfe6e7a7a50b31d9db59dd6c77727882db28153058c892c,10,92,1717280843,-1113081860,290944836170532853,1280598592655678482502203272290648,14844783339865939932,193819
19999953,0xb83722ebaaec8b74b838f6dd4b6c072edbafe5120fc77dbb6648362079c41ceb,0x3233a00f559da13fa0d0c18039966c9e4c02ffb86b8cec1eea24bb3f993c47a4,43,247,1717280843,-6093405897,1592747985402978560,1280607089068060934791379725434925,14844783339865939932,193819
19999955,0x75d96b706e0f26959e3722f7e060154b6cb5ade4f07d85644e0f6eb300162bbd,0x0f1e7a9f38f9484c312f7880a9623d4cc95e680df32735eabd85ab5f85459284,3,71,1717280867,-37872317384,9899873077967117593,1280659899305100209179274161533264,14844784382655527465,193820
19999955,0x75d96b706e0f26959e3722f7e060154b6cb5ade4f07d85644e0f6eb300162bbd,0x2e731d5d0bfaf2f16a91e4072382fa19ce06a80ec2960440b8367f17763a1b8c,48,445,1717280867,-26400448482,6901594600000000000,1280696715418029787129242437864371,14844784382655527465,193821
19999955,0x75d96b706e0f26959e3722f7e060154b6cb5ade4f07d85644e0f6eb300162bbd,0x2e731d5d0bfaf2f16a91e4072382fa19ce06a80ec2960440b8367f17763a1b8c,48,449,1717280867,-20054887983,5243005946186947584,1280724683896358732639068668094261,14844784382655527465,193821
19999955,0x75d96b706e0f26959e3722f7e060154b6cb5ade4f07d85644e0f6eb300162bbd,0x670102d086b95cec81bb488b740e9768f79a906fa44e57c0b497c01860375e32,303,668,1717280867,-656716933,171691232822147521,1280725599772208148460078956703992,14844784382655527465,193821
19999958,0xeb062534a66b4fb970e9c61f8ecabe4d7d7eac4b5330d5f5de40d4e393a82011,0xcd6114f3b49cb6c1532e00bd2581b283b8c2995106b0b5b9a4d3ed933384ea22,129,4361,1717280903,-386262584,100984109525387983,1280726138465451646064579987675911,14844784382655527465,193821
19999959,0x81c91f769e3373fe551ebe8049f5b318d639485d964eff9ba5c5f8e190710b04,0x3316c15def458fba8635b2b410dc148c669b11262384d2095f0ba9309074a7b4,10,78,1717280915,-78635064336,20560042899183757714,1280835814693205347573220541202432,14844784382655527465,193823
19999959,0x81c91f769e3373fe551ebe8049f5b318d639485d964eff9ba5c5f8e190710b04,0x1a71d982118b0643b2df9cdd5286e1c724b1566bfe489a494e9be44d266a3869,162,380,1717280915,-116780141218,30540011173376159150,1280998728420451742061812249252569,14844784382655527465,193826
19999961,0x12d570242eea5c272cc2c3c3a2fe7c68b473ae968b95c698155a959293694b44,0xe2cc09dc2b6fea777b44b8312a5ce63a379a46356c3605dd862caccfe647e210,15,92,1717280939,-1522500000,398211183581705437,1281000852652423374380551092340093,14844784382655527465,193826
19999961,0x12d570242eea5c272cc2c3c3a2fe7c68b473ae968b95c698155a959293694b44,0x995746fafe1f47c3cc072602b0f2e11d8107a3fdaba14dd787d9148597a8e73d,60,163,1717280939,-386027990,100966162486823883,1281001391249929547957442918716861,14844784382655527465,193826
19999962,0xf373ae75e80e3397b83ce42a2346b164f5351fac6eec7d931e084f1fcd166214,0xcdb17aed9078aeda8cc77cbeb098b30d2631b2888db7df831d01a9dcbee8d856,10,51,1717280951,95000439593,-24820100533875646036,1280868923784722316180863722717184,14844784382655527465,193824
19999963,0xedd87b4b4349a205d42f21a3bd89ef30531300081de4f1aa3e2260457f94e55b,0xfd8200c32a1f2f491d0b89146aa339588c8553a6314cfd19a977c4edb23b9b20,1,9,1717280963,77851562500,-20335906700858758958,1280760388929689121175686208490464,14844784382655527465,193822
19999964,0xe483558119abc686e1114960f1deba4b96a15bb6df9fa31d9fbf44bc3bec0aa0,0xb717649bb389a3a000a99b6d375f08e0f44ac176a39a518f3efe2db41dfaabcd,1,12,1717280975,169719220206,-44321067822069927061,1280523842762103583779348223549529,14844783339865939932,193818
19999965,0x374d0799f0f344f67b7b588a562d637949fe962a5f632bc988711d67ac481757,0x0e0813aded64b2de2b969286f07e1eda64fc234c5085683fab90cef0c9fe1e2e,0,2,1717280987,-857852152,224205480000000000,1280525038771914265594627062285095,14844783339865939932,193818
19999965,0x374d0799f0f344f67b7b588a562d637949fe962a5f632bc988711d67ac481757,0x10b1a41db48c0e81b0b71de9c4a597db916e793cdcb7c4106862f5796f3fed91,1,13,1717280987,-8670344027,2266076742817623308,1280537127013540508495840171438818,14844783339865939932,193818
19999966,0x732536c1a64b0ba0f12789bc034bb4abfe03da67f8fd1b2aceaf2f974c189a88,0x614e4ee699b1d14d8a2d886619f729cbf40c0d6a6dae965404073e0077291af7,6,38,1717280999,19766265472,-5160874074484419578,1280509582888407281882143299266533,14844783339865939932,193818
19999967,0x7192a5382e29e1db6e62e722ff6704a5d432691b9a90244b8aae67792cf3b125,0x8b245ce4cb5c9aa2084278e7989a7702abf5f3e9f9cf665a8db522099b8d973a,0,8,1717281011,-9945397631,2599264970803088408,1280523448501351452898318064136053,14844783339865939932,193818
19999967,0x7192a5382e29e1db6e62e722ff6704a5d432691b9a90244b8aae67792cf3b125,0x65f5def06095d28103f0c1d7d6d508b9d303e6f554f9e9a1f49913d3e54cdb26,2,20,1717281011,-34463283,9007199254740992,1280523496549680492117880893145900,14844783339865939932,193818
19999967,0x7192a5382e29e1db6e62e722ff6704a5d432691b9a90244b8aae67792cf3b125,0x65f5def06095d28103f0c1d7d6d508b9d303e6f554f9e9a1f49913d3e54cdb26,2,29,1717281011,-34463280,9007199254740992,1280523544598009531337443722155747,14844783339865939932,193818
19999967,0x7192a5382e29e1db6e62e722ff6704a5d432691b9a90244b8aae67792cf3b125,0x65f5def06095d28103f0c1d7d6d508b9d303e6f554f9e9a1f49913d3e54cdb26,2,38,1717281011,-16560725142,4328329855533170934,1280546633797127611219542007368879,14844783339865939932,193819
19999967,0x7192a5382e29e1db6e62e722ff6704a5d432691b9a90244b8aae67792cf3b125,0xc4ab5d294c6624a70d121e24bdf74fe87ec2996f1fa565178d88c5f44287dfca,15,121,1717281011,-587849006,153643750000000000,1280547453399897132928628904259078,14844783339865939932,193819
19999967,0x7192a5382e29e1db6e62e722ff6704a5d432691b9a90244b8aae67792cf3b125,0xc4ab5d294c6624a70d121e24bdf74fe87ec2996f1fa565178d88c5f44287dfca,15,134,1717281011,-587848254,153643750000000000,1280548273002666654637715801149277,14844783339865939932,193819
19999967,0x7192a5382e29e1db6e62e722ff6704a5d432691b9a90244b8aae67792cf3b125,0xc4ab5d294c6624a70d121e24bdf74fe87ec2996f1fa565178d88c5f44287dfca,15,156,1717281011,-587847501,153643750000000000,1280549092605436176346802698039476,14844783339865939932,193819
19999967,0x7192a5382e29e1db6e62e722ff6704a5d432691b9a90244b8aae67792cf3b125,0xc4ab5d294c6624a70d121e24bdf74fe87ec2996f1fa565178d88c5f44287dfca,15,171,1717281011,-587846749,153643750000000000,1280549912208205698055889594929675,14844783339865939932,193819
19999967,0x7192a5382e29e1db6e62e722ff6704a5d432691b9a90244b8aae67792cf3b125,0xb80ddbd27154f6ace5508fc4141d5360cf792fdb10c1aca234d392e14d4c1b14,158,516,1717281011,-2295615293,600000000000000000,1280553112869877344481156734882453,14844783339865939932,193819
19999967,0x7192a5382e29e1db6e62e722ff6704a5d432691b9a90244b8aae67792cf3b125,0x48386095493ac3e3cfe678862e07f96b06ab7c81f7620d5f19c41348551bc1f1,280,784,1717281011,-311395677,81389045135430543,1280553547034539439270283358057892,14844783339865939932,193819
19999967,0x7192a5382e29e1db6e62e722ff6704a5d432691b9a90244b8aae67792cf3b125,0x9d97938795222601c2674d144421222a1f996d07288277a96aa32c2469040ce2,281,795,1717281011,-1618160477,422937190158602572,1280555803165962863395194970887634,14844783339865939932,193819
19999968,0x6b38ca343a0ca6726f5e6973d6be916bcf7c8830ea1717a2e4a577d6cd131193,0x344bddfe006b8ac112c5018cc540af4448ecd0427773a7358d6399bc9a524dd8,38,294,1717281023,-387058993,101165491708984732,1280556342826815873747938320383781,14844783339865939932,193819
19999968,0x6b38ca343a0ca6726f5e6973d6be916bcf7c8830ea1717a2e4a577d6cd131193,0x63ad5147f8cc69e01e56b75469d9b4d9b91c446b5f27a57158be83db863c2899,52,337,1717281023,1631094439,-425891870361204573,1280554069797324910073320574848869,14844783339865939932,193819
19999969,0xfc9faddb98eca2f5844cd0b50a5825e8a06178c409524f24cbeb0cceac972c48,0x2e22e313ae40d2fa874c8773c0bef0bf932cc1fa82983125117332be3d578361,0,14,1717281035,-149134518706,38985452317802732973,1280762035191640488140739748228927,14844784382655527465,193822
19999970,0x46b5298bf5074457e23274ddea8ce9c2ba03889ed1b1a95d320c0abf6f457294,0x04e3b42b2d2af211eb00d6d6d24101b26577dd296557dc2692ee2e1b6125ba78,185,449,1717281047,-9468654391,2475641009561758921,1280775241339532907101693855380258,14844784382655527465,193822
19999972,0x19af42e2cf7baa3a9f069a5e07c2a6e43dc0d2bee3ccf415ffd9ab553a5bb981,0x6cb13a50060d2f1f50af4437f0a28830b8d60dfeb88fc3decdcae546cbf996ee,25,105,1717281071,-9620890312,2515496368828113408,1280788660093278413841492018469311,14844784382655527465,193822
19999972,0x19af42e2cf7baa3a9f069a5e07c2a6e43dc0d2bee3ccf415ffd9ab553a5bb981,0xedd1ac2cefe77ddb45bf0feed66e397046122e0043976fbacfce9ec54b4eca40,56,161,1717281071,-214300383,56031988071997899,1280788958992318430975983821749576,14844784382655527465,193822
19999975,0xb9c3d60e4e24a0348134cde260a512a19dd1aff4c7113d978d0a8d1b6906684e,0x4c4ab6ff5e53fa476dcd0057fbaca2b29e7d567b3d49d570b03852519183961d,14,149,1717281107,-74899460547,19585167881856004364,1280893434811933097075599063634847,14844784382655527465,193824
19999975,0xb9c3d60e4e24a0348134cde260a512a19dd1aff4c7113d978d0a8d1b6906684e,0x28f3d1e357657fea693e0d0e7a311f2a510bfb759549d3ebafa06fc0c257bcd1,17,179,1717281107,-2276686462,595371903157075584,1280896610785094680435115835786889,14844784382655527465,193824
19999975,0xb9c3d60e4e24a0348134cde260a512a19dd1aff4c7113d978d0a8d1b6906684e,0x17ae71972333306e38b5bdf1be776bb1e35d5b9ec784368ca2bdc60387f4ca80,46,234,1717281107,1146516107,-299523844899515751,1280895012195095062600336025866554,14844784382655527465,193824
19999975,0xb9c3d60e4e24a0348134cde260a512a19dd1aff4c7113d978d0a8d1b6906684e,0x7ab1cbeb05d3abf2af270aef95b0855852055aa71a089a8e08f6d98eec031cfe,213,607,1717281107,-1080322187,282513307616859242,1280896519244181563694483309431723,14844784382655527465,193824
19999978,0x4c6803e5b8f5b183d7e99ed7e3cbedf15b247b2b53b9690ee7686a8f50b5bd15,0xf00b3051957b6f932759b7f650e67a4a238f0b792797ffc9c12e771c333b3917,0,2,1717281143,-140966574621,36869644633315904800,1281093197994407426853233998289876,14844784382655527465,193827
19999979,0x7066d1e5b87ce98df5f43e98122746cd31d7050a34784c1777c2a60007439803,0x2e502f83be5f42492051a85486880a3323f6ebb2311ef5859e3d9dc34cd1bee5,16,110,1717281155,60000000000,-15678624673325997023,1281009519539294950758973660735412,14844784382655527465,193826
19999979,0x7066d1e5b87ce98df5f43e98122746cd31d7050a34784c1777c2a60007439803,0x179a1df46906dfe4aafe835d986f7616685ac9d551c8a3266a2572bbf2af615f,19,148,1717281155,-67949352051,17773796806665548593,1281104332716299228985082200097583,14844784382655527465,193827
19999979,0x7066d1e5b87ce98df5f43e98122746cd31d7050a34784c1777c2a60007439803,0x19f9ca80de4ceff3c9d3de84178ce0d07ae89bffe8a016d59a81f1e6381cb47b,42,209,1717281155,-80270189177,21000000000000000000,1281216355866937653465902009906934,14844784382655527465,193829
19999979,0x7066d1e5b87ce98df5f43e98122746cd31d7050a34784c1777c2a60007439803,0x62bd1a25a65bccfca027cf6141046ad10213751476bde66af0cf6ae989003c6a,52,232,1717281155,-10386650030,2717586616386152705,1281230852658123386430995902414557,14844784382655527465,193829
19999980,0x539d366f09a6b388bb3f1a299e7589cf3aaa430f256942af26dbddc6f4b5850f,0x7f26792a4819649bc203388d74823635981a45837c9dbcfed08b608a52b3d431,84,267,1717281167,490982413,-128334703138382571,1281230167722427833487009627425297,14844784382655527465,193829
19999981,0x17858e81e92799d250f456e3fe64f4d14b2bdeb3f1bd03c168f8c547f2f4dfbe,0x68d525dee51bed4a96e65f158c4dab95da6e1305f4c381bef8ef2da6490ce339,41,223,1717281179,-1282185921,335477931513470441,1281231957307897252560838119544324,14844784382655527465,193829
19999982,0x143c00da0e9d765e9d6ebec74b3411126a7e58bade022d6cc8d497e06aa74ac1,0xba5ecd8b436e285c65f2ed8dc7740a16a299ff9cf59fec15e8ce4f5dcfd9750d,5,53,1717281191,-198778141988,52020258492333116626,1281497642965357109018160112211545,15554962081002826152,193833
19999985,0x0e04d8a3d41c6c319381fdacad3ff3a0e002f475fee86c715106df5fb727fa16,0xaff394f32a42e6644e2f4380d24cfe3ffbe1a226f888b96050d5c0e616eb37d1,158,335,1717281227,-429978127,112548630840147369,1281498215937676677608630129736027,15554962081002826152,193833
19999986,0xb86e2814cce5abc22e51b0e3bacd1c2a8601348530156fa39c27297ab809692a,0x3e68eeb54fa388433cc42393475ba92966b7e8eb5e31ad753332dc7f585d104b,63,92,1717281239,1620636572,-423783990619299478,1281496057422168579069000462997652,15554962081002826152,193833
19999986,0xb86e2814cce5abc22e51b0e3bacd1c2a8601348530156fa39c27297ab809692a,0x32bad591363a890ac51bb32284ae5623e3e4fdf3f0e503cf3749786e7700630c,91,166,1717281239,695640585,-181904221080297374,1281495130905143675377713056003763,15554962081002826152,193833
19999987,0x320a037261d263516f35f2e2c3501e938379748e112d926e30dda9c6ef2a72db,0x17eeefd9b76d195f8883b6c82693bff82e8bada5c38e87d742580f2656fd755d,144,375,1717281251,3510000000,-917831764836522789,1281490455990229287238703981700026,15554962081002826152,193833
19999988,0x96b966e313f7d1bb2b81bf75b7b8eed30552fc36cfb2c0812281d6a48731ab74,0xb87c61f147dd076d2cb83d08ddefadb82e6a22d0b80eb3789d1c88f02555f12c,18,107,1717281263,1007437114,-263434029222898563,1281489114206561132279610813210198,15554962081002826152,193833
19999989,0x98ae0d14514f88b33ce606537d7189c3aff1799ba98752a8db0921f91f2e4c9d,0x6f2490c5278458524f8e862b08ab54f06c0167e789c7942e2d495c991a39bb41,7,49,1717281275,86249706761,-22551330615751267996,1281374250507271261815848883890516,15554962081002826152,193831
19999989,0x98ae0d14514f88b33ce606537d7189c3aff1799ba98752a8db0921f91f2e4c9d,0xc285586724c6196d94c930324f60990192ee1cf8a0e8828141e44e367da2a6cb,97,250,1717281275,-1702569895,445569790157822521,1281376518852557123343960343110184,15554962081002826152,193831
19999991,0xaa896b9ecd3344ddd4715654d934dfd30a04a06c88baf65894a888e472424cbe,0xcc36c9741e23dbe72075ce31de92d7bd422c3f2b1040462f0f21808878182698,99,220,1717281299,-999757899,261641633729692116,1281377850840451198563935376485089,15554962081002826152,193831
19999992,0xe0e4d16e26b0e8b522c540dcaa8cd9b456467e6c5b947d388387a1df168046a8,0x141ccb827f9476844063050bf7ac0a266939ed8d88898b86618cb75585ec004d,4,26,1717281311,7975000000,-2084995629020524844,1281367231054194097052545411387708,15554962081002826152,193831
19999993,0x06df280daf27377a7de341b9ffe66727c738099f9e73594354eeea2540e1e83c,0x40c730af7930bfc2a2b1084ad55332f7eb797f07b5fe479c095a383731314056,50,149,1717281323,-29760899554,7788696009665727616,1281406882422547135236175657450905,15554962081002826152,193832
19999995,0xda88181a38e02abc774229227f467414e4946984d06ba6f76b70879508b1dcca,0x217b11bd2752e3eb0ccb576fd611543783e47b2dd14a1e9a7b159dc9b445a50f,2,31,1717281347,766861594,-200500000000000000,1281405861189161840742411038980586,15554962081002826152,193832
19999996,0x3fffe302cffc1bb61e158c63a5ac038088bb36df6a7ad983be2be191aa5d694d,0x3b067a00e89180e7d89f42ed83eb2c11bb54296f32f8945b96672c2dbda07f61,20,125,1717281359,-19238349825,5035000000000000000,1281406483682505638145233211843575,640511814837906387903,193832
19999996,0x3fffe302cffc1bb61e158c63a5ac038088bb36df6a7ad983be2be191aa5d694d,0x816380b948b9b588b0177a516f6506db310bc12d1e95677e28c1c6aba40d3858,102,329,1717281359,-950053183,248645277410454505,1281407749507423135268864530156216,15554962081002826152,193832
19999997,0x69907cd4b278230e3a7598c7354d15b077ee7603841cd55156edaecd62b0b19e,0x582710f019d448acdc7aa70416b6dd104f3d12f9cd51c9f9d1948d37e0f5075c,162,208,1717281371,1800000000,-470619605995195941,1281405352437830035843506841334292,15554962081002826152,193832
20000003,0x0dc1297885ed49be3e406ca84925d5d4897ff40712485a26701449b0bc47c463,0x0fa28990bde813b89732c5904653ecc8caeabfab4a4252589efabc4acdad47d8,204,556,1717281443,-22925569,6000000000000000,1281405382983149794502255501768040,15554962081002826152,193832
20000003,0x0dc1297885ed49be3e406ca84925d5d4897ff40712485a26701449b0bc47c463,0xbf70c882682a09269769b02a4b7108267bc01e568652069403c5f79fdd502816,257,724,1717281443,-1841347,481911144581700,1281405385436504795587130400448020,15554962081002826152,193832
20000004,0x1a46e1538e82122b66796ea1ddde53c77fa3ef2314ca624f4c0de03a91ddf1ea,0x9e0b586505cbcc09337a6a635f3a614423a5345a0b380a4dcaba712e3fcf8bac,55,78,1717281455,-1010009504,264336442397981938,1281406731143364281026774817888958,15554962081002826152,193832
20000005,0x0729d51f5f0c316ee97861c5985b99ce387345834e13b5836de58228385aed2b,0xaca35f125e2f22ef79f1a7f27d7dac4910f3681d5f3fb26ed69e412a8b3abb8b,74,149,1717281467,-13378604723,3501411415212401949,1281407571261641566443891131401228,330038870637774317992,193832
20000007,0x40d82f2f25e8d77acb479731231c1bc772d3361164a0cb19cc68061efbe35841,0x6af948da7299c859b297f2684b4855337347b3db58b64f3fe62589f69cc75a1d,65,1392,1717281491,-2674633172,700000000000000000,1281411134882280076631234848671843,15554962081002826152,193832
20000012,0x5fad8a9744c808f15392d555f5dcec8d72a647651ad14694871df6131577d609,0xeac12adb7a17ea509a9d3451adcc4ec513beba63e74d67371983cdcce9ce1c2a,21,195,1717281551,-59333970595,15529777278783274476,1281490195217740274705902789615169,15554962081002826152,193833
20000015,0xe5c5a44f5dae92a4085f8b0104af4204212300fd9597158bee78c464cf945432,0x2ae837dff77487101e72a34973d2b8b7451c3ec5c9788eecdd999ee6d78e38c8,28,90,1717281587,3000000000,-784465966911865766,1281486199592627867109846988559224,15554962081002826152,193833
20000015,0xe5c5a44f5dae92a4085f8b0104af4204212300fd9597158bee78c464cf945432,0xc984fbc40f8c570f8e2e4a96ff321fdad9e1037200597849bd1d93626a7d7853,82,173,1717281587,108285338,-28315295899546712,1281486055370555612200186564364838,15554962081002826152,193833
20000016,0x74b429381d2a6367ec5f5a4295c4ab4948980e993406f3ec5463d044ac631d97,0x6c92dea9d8d4c7e67a3fd4d87276116edf58b78dc20e40ef247e2a70bc48de93,9,56,1717281599,16647689788,-4353092151046147639,1281463883185847822937638582704985,15554962081002826152,193833
20000016,0x74b429381d2a6367ec5f5a4295c4ab4948980e993406f3ec5463d044ac631d97,0x50c388800da9912bafaa2bf1505250f332e721fafb1454e6761266ebdfacbc69,118,314,1717281599,162000000,-42359547624054124,1281463667430315555326051197494485,15554962081002826152,193833
20000018,0xd525ee2d4c8c6d19c134cebf9e6b5c3100622bd6520822a26f2d61fb828b6a6a,0xebaeffe01cfa0ebc371594ce95a62dd98e9b5e653c054e2e9d5e73e972dd89cc,55,184,1717281623,-3820580,1000000000000000,1281463672521202181769175974233443,15554962081002826152,193833
20000018,0xd525ee2d4c8c6d19c134cebf9e6b5c3100622bd6520822a26f2d61fb828b6a6a,0xfce6632192652292578f18314364329dbeb37c6b5e1076306e281784cf59a185,102,281,1717281623,75463316,-19732044135623138,1281463572017350653575757468353362,15554962081002826152,193833
20000018,0xd525ee2d4c8c6d19c134cebf9e6b5c3100622bd6520822a26f2d61fb828b6a6a,0x87614d487a13204313490c30c1f14bb1d0c3291c4abd10b41ff3bff0cddf5026,168,430,1717281623,-112916394,29554772156311321,1281463722477344971714690714867789,15554962081002826152,193833
20000020,0xef2b3d77dcdf0a4bc22913e36093fa2530556ab3554bbc1a2cd47c2b75f3db83,0x68e41cf9c53844c37dac370e37de042ac7dbc91ba95f6656cb379fa6227948b0,12,101,1717281647,2550000000,-666768834988241124,1281460326334728692875873888606518,15554962081002826152,193833
20000020,0xef2b3d77dcdf0a4bc22913e36093fa2530556ab3554bbc1a2cd47c2b75f3db83,0x6aebd9f0621ffacb9df219ac2f5bf218908bcbe6a139a1ae15e8c5f18177773c,195,480,1717281647,-1872090633,490000000000000000,1281462820869175650007014490695948,15554962081002826152,193833
20000021,0x9689ba04e9c187472d5676597fc61e0fcf4f14bf6e639a89811d2ccf96942e50,0x786884300708080e2300a08ccc98ee16b8da5fe0b6dddf9740e61b46a22d0b6e,45,173,1717281659,-19102928,5000000000000000,1281462846323608782222638374390738,15554962081002826152,193833
20000021,0x9689ba04e9c187472d5676597fc61e0fcf4f14bf6e639a89811d2ccf96942e50,0xb03e23f8aaa5be7c62bee813d3da42b20362ebb2e5e27d2d5c1a1c59f6e6f412,52,191,1717281659,-87865438946,23000000000000000000,1281579936716016974092503370425248,15554962081002826152,193835
20000022,0x7fb1a264b5dc8ab49326cea3c3934a75ac24b90dbe65a1578a808d9ef6ff7b03,0x5ecb9f046210d0962a93a7d5003c334a234a996af1ab949a8b3f089553f7a75c,108,224,1717281671,211725481,-55371726201993422,1281579654683820471042303269800306,15554962081002826152,193835
20000023,0x9deaa399efcb8f70c390c0da0a1dbc9f87231dd4992693e6497791fd1ac7a648,0xa9446be91b8fcf2faafa19d7126e0859df21db32f8211bd2ac4bc3cc92e6378f,1,17,1717281683,-2832055228,741399416695988471,1281583429064195781383565237762959,15554962081002826152,193835
20000024,0x4279be71c49d09157dc12206fba46b2eba3345050b9924c8ba1c94bfabe2fe5e,0x9a9bf3f17dbf7be15ea06d7d769118495c487f9fcb8d9d1f01c88db33fb68109,10,90,1717281695,1062288976,-277817495881533656,1281582014019298957754163950538317,15554962081002826152,193835
20000024,0x4279be71c49d09157dc12206fba46b2eba3345050b9924c8ba1c94bfabe2fe5e,0xb484899bac77ddf9fd8b0d0b69e58a32509036b833f561a28c73df086beb3afe,12,101,1717281695,-779105507,203961157564638067,1281583052362428317429067257776615,15554962081002826152,193835
20000025,0x250664d7fdfbab76541f41a27615765f05f03c298785c0d46dfaef863d439c4c,0x604856b9d9b18b8f2ac03af09b7de4c9b6695c73dd65d5cc95188ac9aabb5839,33,138,1717281707,3952108050,-1033580168490085074,1281577787890735347938623356266272,15554962081002826152,193835
20000026,0x1c93d2901f43a70c699fdf807b7c9cfe0e3e470d219155710d5249b0575d7b2d,0x97e872f846c70792a8753ce7b597279a3464aff653addfc558fccc83e91cc556,1,29,1717281719,-122282542335,32016043897490284544,1281740778530286860672600744095065,15554905789595472137,193837
20000026,0x1c93d2901f43a70c699fdf807b7c9cfe0e3e470d219155710d5249b0575d7b2d,0x7dc2642ee475011b58c79511c6722529a7a967450a1188e6551546136949d759,78,205,1717281719,-2326401515,609177929047093643,1281743879797282057263294356671634,15554905789595472137,193837
20000030,0x8d99985f631e98e32984208f854a8b57da7c387002cf29d5c90c57ec5cc93789,0x78626d8100da8071b3b90aa585f4cbe7e2d7e83947a286b4808e62b2e1030dea,94,1231,1717281767,2206100533,-577099156072159787,1281740940370560828696175501143537,15554905789595472137,193837
20000030,0x8d99985f631e98e32984208f854a8b57da7c387002cf29d5c90c57ec5cc93789,0xf7ffdeb3929afa444522474a49199b9dcf6ef75d5277eef12c3929ef1f1f9404,119,1287,1717281767,998139696,-261104899351347190,1281739610445347593627133594045365,15554905789595472137,193837
20000031,0x46b4694515df2a56b8892e61f6574cc26363318b71e7547e52ff20a03d9e095b,0x18011ef5afa473f5102c7557dc5da45a0a82e258d3b5abcf05450b171a2b036b,1,8,1717281779,-153044249375,40081484185531735420,1281943659827703138663137047563217,15555396923185400317,193840
20000031,0x46b4694515df2a56b8892e61f6574cc26363318b71e7547e52ff20a03d9e095b,0xf96d41ce01a206bc7037afde606c3583907348a1d937210001b4d19c77523b70,13,90,1717281779,-485740186,127233116841753491,1281944307538969206597158941248593,15555396923185400317,193840
20000031,0x46b4694515df2a56b8892e61f6574cc26363318b71e7547e52ff20a03d9e095b,0xcf04fce675e58d3f7642b5861e550110ffa3410d649c5e76c28c53d72468758b,132,264,1717281779,-3817701115,1000000000000000000,1281949398283282839395599569873502,15555396923185400317,193840
20000032,0x3845b2668c91bf5671ac9eee64373ad21186832f97fa9d00bbf94b1f282a048b,0x5892e8faed9e29d7b6ffac4a9e1c7a00e093edea2e09c0f40c86552f84e3ccc8,25,86,1717281791,3678179087,-962490843541155610,1281944496037371202803893459300893,15555396923185400317,193840
